Name,Emitter,AttachToBone,OnTop,BoundsCheck,ParticleSizeForBoundsCheck,DepthBias,AttachTransform,Rotation
String,String,String,boolean,boolean,int,int,String,String
,e_rc_iceSkin_ShieldGroundSlide,root_s,FALSE,TRUE,1000,0,LockTransform,0;180;90
,e_rc_iceSkin_ShieldGroundSparkle,fx_shield05_s,FALSE,TRUE,0,0,Origin,0;0;0
,e_rc_iceSkin_ShieldGroundSmoke,fx_shield05_s,FALSE,FALSE,0,0,Origin,0;0;0
ps_rc_iceSkin_Die,e_rc_iceSkin_ShieldStaticSpark,fx_spear01_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_rc_iceSkin_ShieldStaticSpark,fx_spear02_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_rc_iceSkin_SnowFall,root_s,FALSE,TRUE,3000,0,Origin,0;0;0
,e_rc_iceSkin_ShieldStaticSpark,fx_shield05_s,FALSE,TRUE,0,0,Origin,0;0;0
,e_rc_iceSkin_ShieldStaticSpark,fx_shield02_s,FALSE,TRUE,3000,0,Origin,0;0;0
,e_rc_iceSkin_StunSmoke,root_s,FALSE,TRUE,0,0,Origin,90;0;0
,e_rc_iceSkin_DiePuddle,root_s,FALSE,TRUE,0,0,Origin,0;0;0
ps_rc_iceSkin_Wardrobe,e_rc_iceSkin_WD_Puddle01,fx_shield05_s,FALSE,TRUE,0,0,Origin,90;0;0
,e_rc_iceSkin_WD_JumpImpact01,fx_shield05_s,FALSE,TRUE,125,0,Origin,90;0;0
,e_rc_iceSkin_WD_ShieldSparkle,fx_shield05_s,FALSE,TRUE,125,0,Transform,0;0;0
,e_rc_iceSkin_WD_ShieldSmoke,fx_shield05_s,FALSE,TRUE,125,0,Origin,0;0;0
,e_rc_iceSkin_WD_ShieldGlowTrail,fx_shield04_s,FALSE,TRUE,125,0,Transform,0;0;0
,e_rc_iceSkin_WD_Puddle02,fx_shield05_s,FALSE,TRUE,0,0,Origin,90;0;0
,e_rc_iceSkin_WD_JumpImpact02,fx_shield05_s,FALSE,TRUE,500,0,Origin,90;0;0
,e_rc_iceSkin_WD_ShieldIceTrail,fx_shield05_s,FALSE,TRUE,125,0,Origin,0;0;0
,e_rc_iceSkin_WD_ShieldIceTrail02,fx_shield05_s,FALSE,TRUE,250,0,Transform,0;0;0
,e_rc_iceSkin_WD_AuraTrail,fx_shield05_s,FALSE,TRUE,500,0,Transform,0;0;0
,e_rc_iceSkin_WD_SpearSparkle,fx_spear01_s,FALSE,TRUE,125,0,Origin,0;0;0
,e_rc_iceSkin_WD_SpearSmoke,fx_spear01_s,FALSE,TRUE,125,0,Origin,0;0;0
,e_rc_iceSkin_WD_SpearSparkle,fx_shield05_s,FALSE,TRUE,125,0,Origin,0;0;0
,e_rc_iceSkin_WD_EndSpark,fx_spear01_s,FALSE,TRUE,125,0,Origin,0;0;0
,e_rc_iceSkin_WD_Puddle03,root_s,FALSE,TRUE,1300,0,Origin,0;0;0
,e_rc_iceSkin_WD_JumpImpact03,root_s,FALSE,TRUE,1000,0,Origin,90;0;0
ps_rc_iceSkin_Menu,e_rc_iceSkin_SpearSmoke,fx_spear01_s,FALSE,TRUE,3000,0,Origin,0;0;0
,e_rc_iceSkin_SpearSparkle,fx_spear01_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_rc_iceSkin_ShieldSparkle,fx_shield05_s,FALSE,TRUE,1000,0,Transform,0;0;0
ps_rc_iceSkin_Upgrade,e_rc_iceSkin_SleepZ,fx-L_crown_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_rc_iceSkin_SleepSmoke,fx-L_crown_s,TRUE,TRUE,0,0,Origin,0;0;0
,e_rc_iceSkin_SleepSparkle,fx-L_crown_s,TRUE,TRUE,0,0,Origin,0;0;0
,e_rc_iceSkin_SpearSparkle,fx_spear01_s,FALSE,TRUE,0,0,Origin,0;0;0
,e_rc_iceSkin_ShieldSparkle,fx_shield05_s,FALSE,TRUE,0,0,Origin,0;0;0
,e_rc_iceSkin_SnowFall,root_s,FALSE,TRUE,0,0,Origin,0;0;0
ps_rc_iceSkin_Cheer,e_rc_iceSkin_SpearSmoke,fx_spear01_s,FALSE,TRUE,3000,0,Origin,0;0;0
,e_rc_iceSkin_SpearSparkle,fx_spear01_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_rc_iceSkin_ShieldSparkle,fx_shield05_s,FALSE,TRUE,1000,0,Transform,0;0;0
,e_rc_iceSkin_CheerSmokeImpact,root_s,FALSE,TRUE,6000,0,Origin,90;0;0
,e_rc_iceSkin_CheerSparkle,root_s,FALSE,TRUE,6000,0,Origin,0;0;0
,e_rc_iceSkin_CheerSmokeImpact02,root_s,FALSE,TRUE,6000,0,Origin,90;0;0
ps_rc_iceSkin_Jump,e_rc_iceSkin_SpearSmoke,fx_spear01_s,FALSE,TRUE,3000,0,Transform,0;0;0
,e_rc_iceSkin_SpearSparkle,fx_spear01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_rc_iceSkin_ShieldSparkle,fx_shield05_s,FALSE,TRUE,1000,0,Transform,0;0;0
,e_rc_iceSkin_JumpImpact,root_s,FALSE,TRUE,1000,0,Origin,90;0;0
ps_gw_iceSkin_Sleep,e_gw_iceSkin_StaffSparkle,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_SleepZ,head_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_SleepSparkle,head_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_SleepBreath,head_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_SleepSmoke,fx_snowflake01_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_SnowFall,root_s,FALSE,TRUE,3000,0,Origin,0;0;0
,e_gw_iceSkin_CapeSmoke,fx_cape_s,FALSE,TRUE,3000,0,Origin,0;0;0
,e_gw_iceSkin_CapeSparkle,fx_cape_s,FALSE,TRUE,1000,0,Origin,180;0;0
ps_gw_iceSkin_Cheer,e_gw_iceSkin_StaffSmoke,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_StaffSparkle,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_CapeSmoke,fx_cape_s,FALSE,TRUE,3000,0,Origin,180;0;0
,e_gw_iceSkin_CapeSparkle,fx_cape_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_CheerSparkle,fx_snowflake01_s,FALSE,TRUE,3000,0,Origin,0;0;0
ps_gw_iceSkin_Die,e_gw_iceSkin_StaffStaticSpark,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_SnowFall,fx_hair_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_StunSmoke,fx_hair_s,FALSE,TRUE,3000,0,Origin,0;0;0
,e_gw_iceSkin_DiePuddle,root_s,FALSE,TRUE,0,0,Origin,0;0;0
ps_gw_iceSkin_Menu,e_gw_iceSkin_StaffSmoke,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_StaffSparkle,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_CapeSmoke,fx_cape_s,FALSE,TRUE,3000,0,Origin,0;0;0
,e_gw_iceSkin_CapeSparkle,fx_cape_s,FALSE,TRUE,1000,0,Origin,180;0;0
ps_gw_iceSkin_Wardrobe,e_gw_iceSkin_WD_AuraTrail,fx_cape_s,TRUE,TRUE,1500,0,Transform,0;0;0
,e_gw_iceSkin_WD_SparkleTrail,fx_cape_s,TRUE,TRUE,250,0,Transform,0;0;0
,e_gw_iceSkin_WD_landImpact,root_s,FALSE,TRUE,250,0,Origin,90;0;0
,e_gw_iceSkin_WD_Puddle,fX_staff07_s,FALSE,TRUE,100,0,Origin,0;0;0
,e_gw_iceSkin_WD_SmokeTrail,fx_cape_s,FALSE,TRUE,1500,0,Transform,0;0;0
,e_gw_iceSkin_WD_StaffSmoke,staff_s,FALSE,TRUE,500,0,Transform,0;0;0
,e_gw_iceSkin_WD_Flare,fX_staff07_s,FALSE,TRUE,6000,0,LockTransform,0;0;0
,e_gw_iceSkin_WD_StaffImpact,fX_staff07_s,FALSE,TRUE,100,0,Origin,90;0;0
,e_gw_iceSkin_WD_FlakeSparkle,root_s,FALSE,TRUE,250,0,Origin,0;0;-90
,e_gw_iceSkin_WD_StaffSparkle,staff_s,FALSE,TRUE,125,0,Transform,0;0;0
,e_gw_iceSkin_WD_StaffMagicGather,staff_s,FALSE,TRUE,125,0,Transform,0;0;0
,e_gw_iceSkin_WD_StaffGatherSparks,staff_s,FALSE,TRUE,125,0,Transform,0;0;0
,e_gw_iceSkin_WD_StaffSparkTrail,staff_s,FALSE,TRUE,125,0,Transform,0;0;0
,e_gw_iceSkin_WD_CapeSparkle,fx_cape_s,FALSE,TRUE,100,0,Transform,0;0;90
,e_gw_iceSkin_WD_CapeSmoke,fx_cape_s,FALSE,TRUE,500,0,Transform,90;0;0
,e_gw_iceSkin_WD_StaffGlowTrail,staff_s,FALSE,TRUE,125,0,Transform,0;0;0
,e_gw_iceSkin_WD_StaffFlare,staff_s,FALSE,TRUE,600,0,Transform,0;0;0
,e_gw_iceSkin_WD_Levitate,root_s,FALSE,TRUE,500,0,Transform,0;0;0
ps_gw_iceSkin_Attack,e_gw_iceSkin_StaffSmoke,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_StaffSparkle,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_CapeSmoke,fx_cape_s,FALSE,TRUE,3000,0,Origin,180;0;0
,e_gw_iceSkin_CapeSparkle,fx_cape_s,FALSE,TRUE,1000,0,Origin,0;0;0
ps_gw_iceSkin_Idle,e_gw_iceSkin_StaffSmoke,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_StaffSparkle,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_CapeSparkle,fx_cape_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_CapeSmoke,fx_cape_s,FALSE,TRUE,3000,0,Origin,180;0;0
ps_gw_iceSkin_Walk,e_gw_iceSkin_StaffSmoke,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_StaffSparkle,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_CapeSparkle,fx_cape_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_CapeSmoke,fx_cape_s,FALSE,TRUE,3000,0,Origin,180;0;0
ps_gw_iceSkin_DieFly,e_gw_iceSkin_StaffSparkle,fx_snowflake01_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_DieSnowFall,fx_hair_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_StunSmoke,fx_hair_s,FALSE,TRUE,3000,0,Transform,0;0;0
,e_gw_iceSkin_StaffSmoke,staff_s,FALSE,TRUE,1000,0,Origin,0;0;0
ps_gw_iceSkin_CheerFly,e_gw_iceSkin_StaffSmoke,fx_snowflake07_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_StaffSparkle,fx_snowflake07_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_gw_iceSkin_CapeSmoke,fx_cape_s,FALSE,TRUE,3000,0,Origin,180;0;0
,e_gw_iceSkin_CapeSparkle,fx_cape_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_CheerSparkleFly,fx_snowflake07_s,FALSE,TRUE,3000,0,Origin,0;0;0
ps_gw_iceSkin_SleepFly,e_gw_iceSkin_SleepZ,head_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_SleepSparkle,head_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_SleepBreath,head_s,TRUE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_SleepSmoke,fx_snowflake01_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_gw_iceSkin_SnowFall,root_s,FALSE,TRUE,3000,0,Origin,0;0;0
,e_gw_iceSkin_SleepSmokeFly,fx_snowflake07_s,FALSE,TRUE,3000,0,Origin,0;0;90
skin_minion_LNY2025_wardrobe,skin_minion_LNY2025_smoke_01,,FALSE,TRUE,3000,25,Origin,0;0;0
,skin_minion_LNY2025_lz_01,stick_s,FALSE,TRUE,1000,60,LockTransform,0;0;0
,skin_minion_LNY2025_lz_02,,FALSE,TRUE,1000,60,LockTransform,0;0;0
,skin_minion_LNY2025_ring_01,,FALSE,TRUE,1000,60,LockTransform,0;0;0
,skin_minion_LNY2025_shine_01,shitou_0_s,FALSE,TRUE,1000,60,LockTransform,0;0;0
,skin_minion_LNY2025_lz_03,,TRUE,TRUE,3000,60,LockTransform,0;0;0
,skin_minion_LNY2025_lz_04,,TRUE,TRUE,3000,60,LockTransform,0;0;0
,skin_minion_LNY2025_smoke_03,,FALSE,TRUE,3000,25,Origin,0;0;0
,skin_minion_LNY2025_glow_01,stick_s,FALSE,TRUE,1000,60,LockTransform,0;0;0
,skin_minion_LNY2025_stone_01,,FALSE,TRUE,1000,60,LockTransform,0;0;0
skin_rc_LNY2025_wardrobe,skin_rc_LNY2025_fire_lizi_01,,FALSE,TRUE,1000,10,LockTransform,0;0;0
,skin_rc_LNY2025_fire_lizi_04,gun_s,FALSE,TRUE,2000,10,LockTransform,0;0;0
,skin_rc_LNY2025_fire_lizi_05,gun_s,FALSE,TRUE,2000,10,LockTransform,0;0;0
,skin_rc_LNY2025_glow_01,gun_s,FALSE,TRUE,1000,10,LockTransform,0;0;0
,skin_rc_LNY2025_glow_02,gun_s,FALSE,TRUE,1000,10,LockTransform,0;0;0
skin_bk_LNY2025_wardrobe,skin_bk_LNY2025_ring_01,,TRUE,TRUE,2000,0,LockTransform,0;0;0
,skin_bk_LNY2025_ring_02,,TRUE,TRUE,2000,0,LockTransform,0;0;0
,skin_bk_LNY2025_glow_01,,TRUE,TRUE,2000,0,LockTransform,0;0;0
,skin_bk_LNY2025_glow_02,,TRUE,TRUE,3000,0,LockTransform,0;0;0
,skin_bk_LNY2025_glow_03,,TRUE,TRUE,3000,0,LockTransform,0;0;0
,skin_bk_LNY2025_shine_01,,FALSE,TRUE,3000,0,Origin,0;0;0
,skin_bk_LNY2025_bao_01,,FALSE,TRUE,3000,0,Origin,0;0;0
,skin_bk_LNY2025_arrow_01,,FALSE,TRUE,3000,0,Origin,0;0;0
,skin_bk_LNY2025_arrow_02,,FALSE,TRUE,3000,0,Origin,0;0;0
skin_gw_LNY2025_wardrobe,skin_gw_LNY2025_smoke_01,Cloud_s,FALSE,FALSE,3000,0,Origin,0;0;0
,skin_gw_LNY2025_smoke_02,,FALSE,FALSE,3000,0,Origin,0;0;0
,skin_gw_LNY2025_shuye_01,R_wrist_s,TRUE,TRUE,3000,0,Origin,0;0;0
,skin_gw_LNY2025_shuye_02,weapons_spine_1_s,TRUE,TRUE,3000,0,Origin,0;0;0
,skin_gw_LNY2025_lizi_01,R_wrist_s,TRUE,TRUE,3000,0,Origin,0;0;0
,skin_gw_LNY2025_glow_01,R_wrist_s,TRUE,TRUE,3000,0,Origin,0;0;0
,skin_gw_LNY2025_glow_02,weapon_eye_01_s,TRUE,TRUE,3000,0,Origin,0;0;0
,skin_gw_LNY2025_glow_02,weapon_eye_02_s,TRUE,TRUE,3000,0,Origin,0;0;0
,skin_gw_LNY2025_sparks_ingame_01,,TRUE,TRUE,3000,0,Origin,0;0;0
,skin_gw_LNY2025_pillglow_01,Pill_s,TRUE,TRUE,3000,0,Origin,0;0;0
skin_aq_LNY2025_wardrobe,skin_aq_LNY2025_water_01,,TRUE,TRUE,1000,0,LockTransform,0;0;0
,skin_aq_LNY2025_water_02,,TRUE,TRUE,1000,0,LockTransform,0;0;0
,skin_aq_LNY2025_water_03,,TRUE,TRUE,1000,0,LockTransform,0;0;0
,skin_aq_LNY2025_water_04,,FALSE,TRUE,1000,0,LockTransform,0;0;0
,skin_aq_LNY2025_water_05,,TRUE,TRUE,1000,0,LockTransform,0;0;0
,skin_aq_LNY2025_water_06,,FALSE,TRUE,1000,0,LockTransform,0;0;0
,skin_aq_LNY2025_water_08,,TRUE,TRUE,1000,0,LockTransform,0;0;0
,skin_aq_LNY2025_water_07,,TRUE,TRUE,1000,0,LockTransform,0;0;0
skin_gw_LNY2025_celebrate,skin_gw_LNY2025_ring_01,base_s,FALSE,TRUE,3000,0,LockTransform,0;0;0
skin_gw_LNY2025_walk,skin_gw_LNY2025_glow_02,R_wrist_s,TRUE,TRUE,500,0,Origin,0;0;0
,skin_gw_LNY2025_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;0;0
,skin_gw_LNY2025_shuye_02,R_wrist_s,TRUE,TRUE,500,0,Origin,0;0;0
,skin_gw_LNY2025_lizi_01,R_wrist_s,TRUE,TRUE,500,0,Origin,0;0;0
skin_monion_LNY2025_celebrate,skin_minion_LNY2025_glow_02,stick_s,FALSE,TRUE,1000,60,LockTransform,0;0;0
,skin_minion_LNY2025_lz_01,stick_s,FALSE,TRUE,1000,60,LockTransform,0;0;0
,skin_minion_LNY2025_smoke_02,chest_s,FALSE,TRUE,2000,25,Origin,0;0;0
skin_minion_LNY2025_idle,skin_minion_LNY2025_lz_01,stick_s,FALSE,TRUE,500,60,LockTransform,0;0;0
skin_rc_LNY2025_idle,skin_rc_LNY2025_fire_lizi_02,gun_s,FALSE,TRUE,500,0,LockTransform,0;0;0
,skin_rc_LNY2025_fire_lizi_03,gun_s,FALSE,TRUE,500,0,LockTransform,0;0;0
skin_bk_LNY2025_idle,skin_bk_LNY2025_lizi_02,,TRUE,TRUE,500,0,Origin,0;0;0
skin_aq_LNY2025_idle,skin_aq_LNY2025_water_10,,FALSE,TRUE,500,0,LockTransform,0;0;0
,skin_aq_LNY2025_water_06_ingame,,FALSE,TRUE,1200,0,Origin,0;0;0
skin_bk_LNY2025_celebrate,skin_bk_LNY2025_glow_05,,TRUE,TRUE,2000,0,LockTransform,0;0;0
,skin_bk_LNY2025_shine_02,,FALSE,TRUE,3000,0,Origin,0;0;0
,skin_bk_LNY2025_bao_02,,FALSE,TRUE,3000,0,Origin,0;0;0
,skin_bk_LNY2025_buff,,FALSE,TRUE,2000,0,LockTransform,0;0;0
skin_gw_LNY2025_idle,skin_gw_LNY2025_glow_02,R_wrist_s,TRUE,TRUE,500,0,Origin,0;0;0
,skin_gw_LNY2025_sparks_ingame,Root,FALSE,TRUE,200,0,Origin,90;0;0
,skin_gw_LNY2025_shuye_02,R_wrist_s,TRUE,TRUE,500,0,Origin,0;0;0
,skin_gw_LNY2025_lizi_01,R_wrist_s,TRUE,TRUE,500,0,Origin,0;0;0
skin_rc_LNY2025_celebrate,skin_rc_LNY2025_fire_lizi_04,douli_s,TRUE,TRUE,500,0,LockTransform,0;0;0
,skin_rc_LNY2025_fire_lizi_05,douli_s,TRUE,TRUE,500,0,LockTransform,0;0;0
skin_gw_LNY2025_celebrate_fly,skin_gw_LNY2025_ring_02,base_s,FALSE,TRUE,500,0,LockTransform,0;0;0
ps_mp_MilitarySkin_Sleep,e_mp_MilitarySkin_SleepZ,head_s,TRUE,TRUE,1500,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandGlow,stick_s,TRUE,TRUE,800,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandArcs,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandSparks,stick_s,FALSE,TRUE,800,0,Transform,0;0;0
,e_mp_MilitarySkin_FloatRings,root_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_mp_MilitarySkin_WandRings,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
,e_mp_MilitarySkin_SleepSpark,head_s,FALSE,TRUE,300,0,Transform,0;0;0
ps_mp_MilitarySkin_Idle,e_mp_MilitarySkin_WandGlow,stick_s,TRUE,TRUE,800,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandArcs,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandSparks,stick_s,FALSE,TRUE,800,0,Transform,0;0;0
,e_mp_MilitarySkin_FloatRings,root_s,FALSE,TRUE,1000,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandRings,stick_s,FALSE,TRUE,500,0,LockTransform,0;0;0
ps_mp_MilitarySkin_Stun,e_mp_MilitarySkin_WandGlow,stick_s,TRUE,TRUE,800,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandArcs,stick_s,TRUE,TRUE,300,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandSparks,stick_s,TRUE,TRUE,800,0,Transform,0;0;0
,e_mp_MilitarySkin_StunWingArcs,L_wing_s,FALSE,TRUE,300,0,Transform,0;0;0
,e_mp_MilitarySkin_StunWingSpark,R_shoulder_s,FALSE,FALSE,0,0,Origin,0;0;0
,e_mp_MilitarySkin_StunWingSpark,L_shoulder_s,FALSE,FALSE,0,0,Origin,0;0;0
,e_mp_MilitarySkin_DistortRings,root_s,FALSE,TRUE,1000,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandRings,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
ps_mp_MilitarySkin_Wardrobe,e_mp_MilitarySkin_WandGlow,stick_s,TRUE,TRUE,800,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WD_Wand_01,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandSparks,stick_s,TRUE,TRUE,800,0,Transform,0;0;0
,e_mp_MilitarySkin_WandRings,stick_s,FALSE,TRUE,500,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WD_ArcSlash,root_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_mp_MilitarySkin_WD_FloatRings,hips_s,FALSE,TRUE,1000,0,LockTransform,0;0;-90
,e_mp_MilitarySkin_WD_Orb,L_wrist_s,FALSE,TRUE,500,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WD_HandArcs,L_wrist_s,FALSE,TRUE,500,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WD_LandSmoke,root_s,FALSE,TRUE,1000,0,Transform,90;0;0
,e_mp_MilitarySkin_WD_ArcSlash_02,root_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_mp_MilitarySkin_WD_WandArcs,stick_s,TRUE,TRUE,1000,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WD_FloatRings_02,hips_s,FALSE,TRUE,1000,0,LockTransform,0;0;-90
,e_mp_MilitarySkin_WD_Wand_02,stick_s,FALSE,TRUE,500,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WD_WandStar,stick_s,TRUE,TRUE,200,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WD_WandSuck,stick_s,FALSE,TRUE,0,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WD_EyeFlare,glass_s,FALSE,FALSE,0,0,LockTransform,0;0;0
ps_mp_MilitarySkin_Walk,e_mp_MilitarySkin_WandGlow,stick_s,TRUE,TRUE,800,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandArcs,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandSparks,stick_s,FALSE,TRUE,800,0,Transform,0;0;0
,e_mp_MilitarySkin_FloatRings,root_s,FALSE,TRUE,1000,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandRings,stick_s,FALSE,TRUE,500,0,LockTransform,0;0;0
ps_mp_MilitarySkin_Cheer,e_mp_MilitarySkin_WandGlow,stick_s,TRUE,TRUE,800,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandArcs,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandSparks,stick_s,FALSE,TRUE,800,0,Transform,0;0;0
,e_mp_MilitarySkin_CheerSmoke,root_s,FALSE,TRUE,1500,0,Origin,0;0;0
,e_mp_MilitarySkin_CheerArcs,root_s,FALSE,TRUE,500,0,Origin,0;0;0
,e_mp_MilitarySkin_CheerEye,glass_s,FALSE,TRUE,100,0,LockTransform,0;0;0
,e_mp_MilitarySkin_CheerOrb,root_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_mp_MilitarySkin_CheerOrbArcs,root_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_mp_MilitarySkin_FloatRings,root_s,FALSE,TRUE,1000,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandRings,stick_s,FALSE,TRUE,200,0,LockTransform,0;0;0
,e_mp_MilitarySkin_EyeFlare,glass_s,FALSE,TRUE,0,0,LockTransform,0;0;0
ps_mp_MilitarySkin_Attack,e_mp_MilitarySkin_WandGlow,stick_s,TRUE,TRUE,800,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandArcs,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandSparks,stick_s,FALSE,TRUE,800,0,Transform,0;0;0
,e_mp_MilitarySkin_FloatRings,root_s,FALSE,TRUE,1000,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandRings,stick_s,FALSE,TRUE,500,0,LockTransform,0;0;0
ps_mp_MilitarySkin_Menu,e_mp_MilitarySkin_WandGlow,stick_s,FALSE,TRUE,800,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandArcs,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
,e_mp_MilitarySkin_WandSparks,stick_s,FALSE,TRUE,800,0,Transform,0;0;0
,e_mp_MilitarySkin_FloatRings,root_s,FALSE,TRUE,1000,0,Origin,0;0;0
,e_mp_MilitarySkin_WandRings,stick_s,FALSE,TRUE,300,0,LockTransform,0;0;0
ps_bk_MilitarySkin_Attack,,,TRUE,TRUE,,,,
ps_bk_MilitarySkin_Cheer,e_bk_MilitarySkin_CheerBullet,bullet_s,TRUE,TRUE,1000,0,Transform,0;0;0
,e_bk_MilitarySkin_CheerStar,bullet_s,TRUE,TRUE,200,0,Transform,0;0;0
,e_bk_MilitarySkin_KnifeShine,knife_s,TRUE,TRUE,400,0,LockTransform,0;0;0
,e_bk_MilitarySkin_CheerSparks,knife_s,TRUE,TRUE,400,0,Transform,0;0;0
ps_bk_MilitarySkin_Idle,e_bk_MilitarySkin_StandSmoke,root_s,FALSE,TRUE,1000,0,Transform,-90;0;0
ps_bk_MilitarySkin_Menu,,,FALSE,TRUE,,,,
ps_bk_MilitarySkin_Sleep,e_bk_MilitarySkin_SleepZ,head_s,TRUE,TRUE,300,0,Origin,0;0;0
,e_bk_MilitarySkin_Dream,head_s,TRUE,TRUE,1200,0,World,0;0;0
ps_bk_MilitarySkin_Stun,e_bk_MilitarySkin_ShoutLines,Root,TRUE,TRUE,1200,0,Origin,0;0;0
,e_bk_MilitarySkin_Tears,head_s,TRUE,TRUE,1500,0,LockTransform,0;0;0
ps_bk_MilitarySkin_Walk,e_bk_MilitarySkin_CrawlSmoke,root_s,FALSE,TRUE,1000,0,Transform,-90;0;0
,e_bk_MilitarySkin_CrawlLines,root_s,FALSE,TRUE,1000,0,Transform,0;0;90
,e_bk_MilitarySkin_CrawlDirt,root_s,FALSE,TRUE,300,0,Origin,0;0;0
ps_bk_MilitarySkin_Wardrobe,e_bk_MilitarySkin_WD_BulletImpacts,root_s,FALSE,TRUE,0,0,Origin,-90;0;0
,e_bk_MilitarySkin_WD_BiteStar,bullet_s,TRUE,FALSE,0,0,Transform,0;0;0
