Name,SWF,ExportName,ScaleTimeline,DirectionCount,ParticleEmitter,RotateEmitter,Effect,RotateEffect,SpawnEffect,Speed,StartHeight,StartOffset,IsBallistic,ShadowSWF,ShadowExportName,RandomHitPositionOnCharacters,SmallRandomHitPositionOnBuildings,UseRotate,DirectionFrame,PlayOnce,UseTopLayer,Scale,HitSpell,HitSpellLevel,HitSpellInheritAffectType,DontTrackTarget,BallisticHeight,TrajectoryStyle,FixedTravelTime,MaxTravelTime,DamageDelay,DestroyedEffect,BounceEffect,TargetPosRandomRadius,SlowdownDefencePercent,UseNormalizeLenghtFix,MaxBounceDistance,StopToTargetTime,SmoothDamage,StartOffsetFromGunBone,PenetratingHitBoxWidth,MaxHitBuildings,MaxHitObjects,ReturningProjectile,RetargetRadius,RetargetTimer,3D,UseParentAnimation3D,DepthBiasFront,DepthBiasBack,HasBunkerTroops,HitsGroundAndAir,AllowSkinOverride,PullTarget
DoubleCannonball6,sc/buildings.sc,basic_turret_ammo4,FALSE,0,,FALSE,,FALSE,,1900,18,20,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
DoubleCannonball7,sc/buildings.sc,basic_turret_ammo5,FALSE,0,,FALSE,,FALSE,,1900,19,21,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
DoubleCannonball8,sc/buildings.sc,basic_turret_ammo5,FALSE,0,,FALSE,,FALSE,,1900,20,22,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
DoubleCannonball9,sc/buildings.sc,basic_turret_ammo7,FALSE,0,,FALSE,,FALSE,,1900,21,23,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
DoubleCannonball10,sc/buildings.sc,basic_turret_ammo7,FALSE,0,,FALSE,,FALSE,,1900,22,24,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Moving Cannon Cannonball,sc/buildings.sc,basic_turret_ammo,FALSE,0,,FALSE,,FALSE,,1200,75,38,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,190,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Minion_Projectile,sc/characters.sc,slimeball_projectile,FALSE,0,,FALSE,,FALSE,,380,140,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireworkMini,sc/buildings.sc,fw_ammo,FALSE,0,,FALSE,,FALSE,,1200,60,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireworkMini2,sc/buildings.sc,fw_ammo2,FALSE,0,,FALSE,,FALSE,,1200,60,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireworkMini3,sc/buildings.sc,fw_ammo3,FALSE,0,,FALSE,,FALSE,,1200,60,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireworkMini4,sc/buildings.sc,fw_ammo4,FALSE,0,,FALSE,,FALSE,,1200,60,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireworkMini5,sc/buildings.sc,fw_ammo5,FALSE,0,,FALSE,,FALSE,,1200,60,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireworkMini6,sc/buildings.sc,fw_ammo6,FALSE,0,,FALSE,,FALSE,,1200,60,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireworkMini7,sc/buildings.sc,fw_ammo7,FALSE,0,,FALSE,,FALSE,,1200,60,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireworkMini8,sc/buildings.sc,fw_ammo8,FALSE,0,,FALSE,,FALSE,,1200,60,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
FireworkMini9,sc/buildings.sc,fw_ammo9,FALSE,0,,FALSE,,FALSE,,1200,60,20,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AirTrapBalloon2,sc/buildings.sc,air_trap_projectile,FALSE,0,,FALSE,,FALSE,,250,0,20,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,100,,0,FALSE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AirDefenceBalloon_1,sc/buildings2.sc,air_barrel_projectile_1,FALSE,0,,FALSE,,FALSE,,200,60,0,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,100,,0,FALSE,FALSE,0,0,0,10000,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AirDefenceBalloon_2,sc/buildings2.sc,air_barrel_projectile_2,FALSE,0,,FALSE,,FALSE,,200,60,0,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,100,,0,FALSE,FALSE,0,0,0,10000,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AirDefenceBalloon_3,sc/buildings2.sc,air_barrel_projectile_3,FALSE,0,,FALSE,,FALSE,,200,60,0,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,100,,0,FALSE,FALSE,0,0,0,10000,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AirDefenceBalloon_4,sc/buildings2.sc,air_barrel_projectile_4,FALSE,0,,FALSE,,FALSE,,200,60,0,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,100,,0,FALSE,FALSE,0,0,0,10000,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Flamer_projectile1-3,sc/buildings.sc,Flamer_projectile_1,FALSE,0,Flamer_trail1-3,FALSE,,FALSE,,480,100,75,TRUE,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,80,,0,FALSE,TRUE,110,0,0,0,0,,,100,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Flamer_projectile4-6,sc/buildings.sc,Flamer_projectile_1,FALSE,0,Flamer_trail4-6,FALSE,,FALSE,,480,130,75,TRUE,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,100,,0,FALSE,TRUE,110,0,0,0,0,,,100,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Flamer_projectile7-8,sc/buildings.sc,Flamer_projectile_1,FALSE,0,Flamer_trail7-8,FALSE,,FALSE,,480,130,75,TRUE,,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,120,,0,FALSE,TRUE,110,0,0,0,0,,,100,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
GiantCannonball1,sc/buildings.sc,basic_turret_ammo,FALSE,0,,FALSE,,FALSE,,1765,30,40,FALSE,sc/buildings.sc,shadow_trollBoulder,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,350,,0,FALSE,TRUE,0,0,0,0,0,,,0,0,TRUE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
ArcherQueen arrow lvl3,sc/buildings.sc,hero_multi_arrow_lvl3,FALSE,0,,FALSE,,FALSE,,1650,65,65,FALSE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,TRUE,FALSE
ArcherQueen arrow rage2,sc/buildings.sc,hero_multi_arrow_rage2,FALSE,0,,FALSE,,FALSE,,1650,65,65,FALSE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,TRUE,FALSE
gargoyle2_projectile,sc/characters.sc,slimeball_projectile,FALSE,0,,FALSE,,FALSE,,380,140,40,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
gargoyle2_special_projectile,sc/chr_beta_minion.sc,slimeball_special,TRUE,0,,FALSE,prototype_minion_beta_trail_effect,TRUE,,810,140,40,TRUE,,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,50,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AirTrapBalloon_lvl5,sc/buildings.sc,air_trap_projectile_lvl5,FALSE,0,,FALSE,,FALSE,,250,0,20,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,100,,0,FALSE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Siege Zeppelin Projectile,sc/characters.sc,projectile_bomb,FALSE,0,,FALSE,,FALSE,,450,100,0,TRUE,sc/buildings.sc,bolt_projectile_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,Air Defense Barrel Hit,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Goblin Townhall Arrow,sc/characters.sc,arrow_ammo_small,FALSE,0,,FALSE,,FALSE,,1800,190,50,TRUE,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
executioner axe,sc/characters.sc,executioner_projectile,TRUE,0,babydragon_smoke_emitter_lvl1,FALSE,,FALSE,,900,80,80,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,45,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo1,sc/buildings2.sc,lava_launcher_projectile_1,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,1,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo2,sc/buildings2.sc,lava_launcher_projectile_1,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,2,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo3,sc/buildings2.sc,lava_launcher_projectile_1,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,3,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo4,sc/buildings2.sc,lava_launcher_projectile_2,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,4,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo5,sc/buildings2.sc,lava_launcher_projectile_2,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,5,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo6,sc/buildings2.sc,lava_launcher_projectile_2,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,6,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo7,sc/buildings2.sc,lava_launcher_projectile_2,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,7,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo8,sc/buildings2.sc,lava_launcher_projectile_3,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,8,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo9,sc/buildings2.sc,lava_launcher_projectile_3,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,9,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Lava Ammo10,sc/buildings2.sc,lava_launcher_projectile_3,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,500,95,20,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100,Mortar2Poison,10,TRUE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AmazonQueen_shield_A,sc/buildings.sc,trollBoulder_lvl4,FALSE,6,mortar_lvl8_trail_emitter,FALSE,,FALSE,,2000,50,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AmazonQueen_shield,sc/characters.sc,shield_projectile,FALSE,0,shield_trail_glow,FALSE,,FALSE,,2000,50,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,120,,0,FALSE,FALSE,100,3,0,0,0,trollBoulder_destroyed,,0,0,TRUE,7000,15,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,TRUE,FALSE
AmazonQueen_javelin,sc/characters.sc,hero_warriorprincess_javelin,FALSE,0,javelin_trail_glow,FALSE,,FALSE,,1200,50,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,35,0,0,0,0,,,0,0,FALSE,0,0,FALSE,TRUE,0,0,0,FALSE,0,0,,FALSE,0,0,,,TRUE,FALSE
Ice Breaker Ammo1,sc/buildings.sc,ice_breaker_lvl1_projectile,FALSE,0,Ice_Breaker_lvl1_trail_emitter,FALSE,,FALSE,,1200,190,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,IceBreakerSplinters,1,TRUE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Ice Breaker Ammo2,sc/buildings.sc,ice_breaker_lvl2_projectile,FALSE,0,Ice_Breaker_lvl1_trail_emitter,FALSE,,FALSE,,1200,190,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,IceBreakerSplinters,2,TRUE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Ice Breaker Ammo3,sc/buildings.sc,ice_breaker_lvl2_projectile,FALSE,0,Ice_Breaker_lvl1_trail_emitter,FALSE,,FALSE,,1200,190,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,IceBreakerSplinters,3,TRUE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Ice Breaker Ammo4,sc/buildings.sc,ice_breaker_lvl2_projectile,FALSE,0,Ice_Breaker_lvl1_trail_emitter,FALSE,,FALSE,,1200,190,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,IceBreakerSplinters,4,TRUE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Ice Breaker Ammo5,sc/buildings.sc,ice_breaker_lvl5_projectile,FALSE,0,Ice_Breaker_lvl1_trail_emitter,FALSE,,FALSE,,1200,190,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,IceBreakerSplinters,5,TRUE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Ice Breaker Ammo6,sc/buildings.sc,ice_breaker_lvl6_projectile,FALSE,0,Ice_Breaker_lvl1_trail_emitter,FALSE,,FALSE,,1200,190,0,TRUE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,IceBreakerSplinters,6,TRUE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,TRUE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
YetimiteJump,sc/chr_yeti.sc,yetimite_lvl1_idle1,FALSE,6,,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,100,,0,FALSE,FALSE,120,0,0,0,0,Yetimite Die,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
YetimiteJump2,sc/chr_yeti.sc,yetimite_lvl2_idle1,FALSE,6,,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,100,,0,FALSE,FALSE,120,0,0,0,0,Yetimite Die,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
YetimiteJump3,sc/chr_yeti.sc,yetimite_lvl3_idle1,FALSE,6,,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,100,,0,FALSE,FALSE,120,0,0,0,0,Yetimite Die,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
YetimiteJump4,sc/chr_yeti.sc,yetimite_lvl4_idle1,FALSE,6,,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,100,,0,FALSE,FALSE,120,0,0,0,0,Yetimite Die,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
YetimiteJump6,sc/chr_yeti.sc,yetimite_lvl6_idle1,FALSE,6,,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,100,,0,FALSE,FALSE,120,0,0,0,0,Yetimite Die,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
YetimiteJump7,sc/chr_yeti.sc,yetimite_lvl7_idle1,FALSE,6,,FALSE,,FALSE,,400,10,0,TRUE,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,100,,0,FALSE,FALSE,120,0,0,0,0,Yetimite Die,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
AirTrapBalloon_lvl6,sc/buildings.sc,air_trap_projectile_lvl6,FALSE,0,,FALSE,,FALSE,,250,0,20,FALSE,sc/buildings.sc,simple_shadow_small,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,100,,0,FALSE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
magic_archer_projectile,sc/chr_super_archer.sc,superArcher_projectile,FALSE,0,magic_arrow_trail,FALSE,,FALSE,,1400,30,25,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,TRUE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Headhunter_Card_lvl1,sc/chr_headhunter.sc,card_lvl1,FALSE,0,card_trail_glow1,FALSE,,FALSE,,1400,30,40,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Headhunter_Card_lvl2,sc/chr_headhunter.sc,card_lvl1,FALSE,0,card_trail_glow2,FALSE,,FALSE,,1400,30,40,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
Headhunter_Card_lvl3,sc/chr_headhunter.sc,card_lvl1,FALSE,0,card_trail_glow3,FALSE,,FALSE,,1400,30,40,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
super_gargoyle_projectile,sc/chr_super_minion.sc,minion_rocket,FALSE,0,super_minion_missile_traile_emitter,FALSE,,FALSE,,400,140,40,TRUE,sc/chr_super_minion.sc,gargoyle_arrow_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
super_gargoyle_projectile_big,sc/chr_super_minion.sc,minion_rocket_big,FALSE,0,mortar_lvl8_trail_emitter,FALSE,,FALSE,,600,140,40,TRUE,sc/chr_super_minion.sc,gargoyle_arrow_shadow,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,100,,0,FALSE,FALSE,250,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
RollingLog,sc/characters.sc,log_lvl1_run1,FALSE,18,trollBoulder_dust_emitter_lvl1,FALSE,,FALSE,,420,0,100,FALSE,sc/buildings.sc,shadow_trollBoulder,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,100,,0,FALSE,TRUE,0,0,0,0,0,Log Die,,0,0,FALSE,0,0,FALSE,FALSE,30,4,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
icy_tinyhound_projectile,sc/characters.sc,tiny_icehound_projectile,FALSE,0,,FALSE,,FALSE,,300,150,5,FALSE,,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,100,,0,FALSE,FALSE,0,0,0,0,0,,,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
SuperBowlerProjectile,sc/buildings.sc,super_boulder,FALSE,6,trollBoulder_dust_emitter_lvl2,FALSE,,FALSE,,475,120,40,TRUE,sc/buildings.sc,shadow_trollBoulder,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,140,,0,FALSE,FALSE,100,3,0,0,0,trollBoulder_destroyed,suptrollBoulder_bounce,0,0,FALSE,0,0,FALSE,FALSE,0,0,0,FALSE,0,0,,FALSE,0,0,,,,FALSE
